Text,target
"I love this product.<br />I had a chance to drink green tea latte at Starbucks.<br />But, Starbucks green tea latte is very expensive.<br />So, I try to make green tea latte myself and I find out they use Matcha.<br />Everyday I made my own green tea latte for me and my wife.<br />She really likes it.<br />Fortunately, I found same product at local store with price $5.99.",1.0
"I've cooked four batches of this rice so far, and I'm really enjoying the flavor.  The first thing I noticed when cooking this rice was the great nutty smell filling my kitchen.  Good texture -- the darker pieces provide a nice contrast.  Good flavor too.  I've noticed that the color of this rice when cooked is quite a bit darker than other brown rices that I've made.  (I used a rice cooker to prepare this.)",1.0
"I am a regular/returned shopper for this item.  I like the product,but was totally surprised and disappointed at the ridiculous price jump.  It completely turns me off.",0.0
"Oh my gosh, these are gross. I bought them because of Hungry Girl's glowing recommendation...and I gotta say, she steered me wrong this time. These are SUPER salty, and they taste like what I imagine dog kibbles would taste like.",0.0
"I read all of these positive reviews and thought to give this a try, horrible idea. My husband and I live in Argentina and were using a Costco brand whole bean coffee that was quite delicious, especially for the price. When we ran out I searched Amazon for an inexpensive highly rated coffee.<br />Well overall, my husband and I find this hard to drink. My husband isn't usually as picky as I am but even he finds this hard to swallow. The coffee is bitter, extremely acidic and the awful flavor lingers on your tongue after every sip. I feel like I'm drinking the remnants of week-old 7-11 coffee. Even when putting a creamer into it, it is still difficult to taste anything but off-putting sludge. My husband and I will finish the bag but warn everyone against this coffee.",0.0
"I picked these up when they were on sale.  Subtract the discount for a subscription & it was a great deal.  Nature Valley makes a tasty product.  It would be nice if they could somehow keep them crunchy, yet a little less crumbly.  It would make for less mess in the car.  I would certainly buy them again and probably will.  Peanut Butter is an essential food group in my book. ;)",1.0
Born in New York but great Southern cooking. Very difficult to find in stores but dont hesitate to order online and with free shipping the price shouldnt stop you. These Lima's are slow cooked with Bacon Smoke flavor and melt in your mouth. I love all lima beans but these are my very favorite. Eat them slowly. Enjoy the taste.,2.0
"If these had not been organic I'd only given 2 stars. I'm used to eating Nature's Path organic ginger spice cookies which is the one I'm using to compare. The NP ones have a stronger ginger flavor which I prefer. The crunch factor (hardness) is about the same. The price point is the biggest factor. The NP at $32 w/o coupon for 12 9 ox. boxes are approx.4.75 pound (the last case I bought had a coupon so were $22 or 3.26/lb). These are about 6.50/lb. at Amazon's current price. I probably won't buy these again as I'll stick w/ Nature's Path. That said, I did give this brand's chocolate mint cookies 5 stars and I do plan on purchasing those again as well as trying their chocolate chip and oatmeal cranberry.",1.0
"I live near Seattle and have drunk ""Pike's Place Roast"" at the Pike's Place location many times. So I know what a good cup of it tastes like. I'll also say that my expectations are higher for a k-cup that sells for a premium price.<br /><br />The coffee these k-cups makes is good, but not great. Even brewing the 6oz size, it is a little weak - far weaker than what is normal for this blend as made in a Starbucks. Why they didn't simply make this a ""Bold"" k-cup with more coffee grounds in it I can't say; but it would help. But if you like the stronger style of coffee Starbucks is known for, you'll be a bit disappointed. I don't plan to buy this again.<br /><br />So again, not bad, but nothing special. To my tastes, there are plenty of better k-cups for less money. Not worth the extra cost and a little on the weak side. I'm giving it three stars, but 2.5 stars would be about right.",1.0
I ordered the 12 pack of glass bottles and got a 12 pack of plastic bottles.the package was partially open but no tops were broken like others have. Although it was a day early which I did like because it came the day I really wanted it but they were plastic bottles.,1.0
2 of my 3 dogs destroyed these in less than 30 minutes and ate the blue plastic.  The 3rd dog weighs 5 lbs.  It's junk,0.0
"Where, oh where can you find a tea strainer that doesn't leak?  These Tuffy Steepers are cute, look practical and easy to use, but they fail at their basic purpose...straining the tea and keeping leafs out of the brew.  They collapse into easily transportable shapes, come with a little lid that serves as a base for the hot, wet strainer when finished, they're dishwasher safe...but they don't keep the loose tea out of the brew!  Infuriating.  Plus, they're awful big and take up a lot of room in the cup, so when you remove the steeper, you're left with a 1/2 cup of tea.  One other thing, there's a funky clip that you can see in the pictures.  It's a small plastic thing that extends out over the steeper, for what purpose I can't tell.  It might have been better designed where it repositioned to extend out and down, so you could clip it over the rim of the cup to steady the thing.  I was disappointed by these.  Great looks, little function.  My hunt continues.",0.0
